Book,Chapter,Verse,Alignment Sequence,Type,Word Sequence,Occurence,Occurences,Word,Strong,Lemma,Morph
Titus,3,5,12,B,2,3,6,us,,,
Titus,3,5,12,B,3,4,6,us,,,
Titus,3,5,12,B,4,6,6,us,,,
Titus,3,5,13,T,1,1,1,διὰ,G12230,διά,"Gr,P,......."
Titus,3,5,13,B,1,1,1,by,,,
Titus,3,5,14,T,1,1,1,λουτροῦ,G30670,λουτρόν,"Gr,N,....GNS"
Titus,3,5,14,B,1,1,1,removing,,,
Titus,3,5,14,B,2,1,2,our,,,
Titus,3,5,14,B,3,1,1,sin,,,
Titus,3,5,14,B,4,1,1,from,,,
Titus,3,5,14,B,5,2,6,us,,,
Titus,3,5,14,B,6,1,2,as,,,
Titus,3,5,14,B,7,1,1,though,,,
Titus,3,5,14,B,8,2,4,he,,,
Titus,3,5,14,B,9,1,1,had,,,
Titus,3,5,14,B,10,1,1,washed,,,
Titus,3,5,14,B,11,1,1,it,,,
Titus,3,5,14,B,12,1,1,away,,,
Titus,3,5,15,T,1,1,1,παλιγγενεσίας,G38240,παλινγενεσία,"Gr,N,....GFS"
Titus,3,5,16,T,1,1,1,καὶ,G25320,καί,"Gr,C,......."
Titus,3,5,16,B,1,1,1,and,,,
Titus,3,5,17,T,1,1,1,ἀνακαινώσεως,G03420,ἀνακαίνωσις,"Gr,N,....GFS"
Titus,3,5,17,B,1,2,2,as,,,
Titus,3,5,17,B,2,1,1,made,,,
Titus,3,5,17,B,3,1,2,new,,,
Titus,3,5,18,T,1,1,1,Πνεύματος,G41510,πνεῦμα,"Gr,N,....GNS"
Titus,3,5,18,B,1,1,1,the,,,
Titus,3,5,18,B,2,1,1,Spirit,,,
Titus,3,5,19,T,1,1,1,Ἁγίου,G00400,ἅγιος,"Gr,A,....GNS"
Titus,3,5,19,B,1,1,1,Holy,,,
Titus,3,6,1,T,1,1,1,οὗ,G37390,ὅς,"Gr,R,....GNS"
Titus,3,6,1,B,1,1,1,his,,,
Titus,3,6,1,B,2,1,1,Holy,,,
Titus,3,6,1,B,3,1,1,Spirit,,,
Titus,3,6,2,T,1,1,1,ἐξέχεεν,G16320,ἐκχέω,"Gr,V,IAA3..S"
Titus,3,6,2,T,2,1,1,ἐφʼ,G19090,ἐπί,"Gr,P,......."
Titus,3,6,2,B,1,1,1,God,,,
Titus,3,6,2,B,2,1,1,gave,,,
Titus,3,6,3,T,1,1,1,ἡμᾶς,G14730,ἡμάς,"Gr,R,...1A.P"
Titus,3,6,3,B,1,1,2,us,,,
Titus,3,6,4,T,1,1,1,πλουσίως,G41460,πλουσίως,"Gr,D,......."
Titus,3,6,4,B,1,1,1,generously,,,
Titus,3,6,5,T,1,1,1,διὰ,G12230,διά,"Gr,P,......."
Titus,3,6,5,B,1,1,1,when,,,
Titus,3,6,6,T,1,1,1,Ἰησοῦ,G24240,Ἰησοῦς,"Gr,N,....GMS"
Titus,3,6,6,B,1,1,1,Jesus,,,
Titus,3,6,7,T,1,1,1,Χριστοῦ,G55470,χριστός,"Gr,N,....GMS"
Titus,3,6,7,B,1,1,1,the,,,
Titus,3,6,7,B,2,1,1,Messiah,,,
Titus,3,6,8,T,1,1,1,τοῦ,G35880,ὁ,"Gr,E,....GMS"
Titus,3,6,8,T,2,1,1,Σωτῆρος,G49900,σωτήρ,"Gr,N,....GMS"
Titus,3,6,8,B,1,1,1,saved,,,
Titus,3,6,9,T,1,1,1,ἡμῶν,G14730,ἡμῶν,"Gr,R,...1G.P"
Titus,3,6,9,B,1,2,2,us,,,
Titus,3,7,1,T,1,1,1,ἵνα,G24430,ἵνα,"Gr,C,......."
Titus,3,7,1,B,1,1,1,He,,,
Titus,3,7,1,B,2,1,1,gave,,,
Titus,3,7,1,B,3,2,3,us,,,
Titus,3,7,1,B,4,1,2,the,,,
Titus,3,7,1,B,5,1,1,Holy,,,
Titus,3,7,1,B,6,1,1,Spirit,,,
Titus,3,7,1,B,7,1,1,so,,,
Titus,3,7,1,B,8,2,3,that,,,
Titus,3,7,2,T,1,1,1,δικαιωθέντες,G13440,δικαιόω,"Gr,V,PAP.NMP"
Titus,3,7,2,B,1,1,1,God,,,
Titus,3,7,2,B,2,1,2,has,,,
Titus,3,7,2,B,3,1,1,declared,,,
Titus,3,7,2,B,4,1,3,that,,,
Titus,3,7,2,B,5,1,2,everything,,,
Titus,3,7,2,B,6,1,1,is,,,
Titus,3,7,2,B,7,1,1,made,,,
Titus,3,7,2,B,8,1,1,right,,,
Titus,3,7,2,B,9,1,1,between,,,
Titus,3,7,2,B,10,1,2,him,,,
Titus,3,7,2,B,11,1,1,and,,,
Titus,3,7,2,B,12,1,3,us,,,
Titus,3,7,3,T,1,1,1,τῇ,G35880,ὁ,"Gr,E,....DFS"
Titus,3,7,3,B,1,1,1,By,,,
Titus,3,7,4,T,1,1,1,ἐκείνου,G15650,ἐκεῖνος,"Gr,R,....GMS"
Titus,3,7,4,B,1,1,1,this,,,
Titus,3,7,5,T,1,1,1,χάριτι,G54850,χάρις,"Gr,N,....DFS"
Titus,3,7,5,B,1,1,1,free,,,
Titus,3,7,5,B,2,1,1,gift,,,
Titus,3,7,6,T,1,1,1,κληρονόμοι,G28180,κληρονόμος,"Gr,N,....NMP"
Titus,3,7,6,B,1,1,1,share,,,
Titus,3,7,6,B,2,1,1,in,,,
Titus,3,7,6,B,3,2,2,everything,,,
Titus,3,7,6,B,4,3,3,that,,,
Titus,3,7,6,B,5,2,2,the,,,
Titus,3,7,6,B,6,1,1,Lord,,,
Titus,3,7,6,B,7,1,1,Jesus,,,
Titus,3,7,6,B,8,2,2,has,,,
Titus,3,7,6,B,9,1,1,to,,,
Titus,3,7,6,B,10,1,1,give,,,
Titus,3,7,6,B,11,3,3,us,,,
Titus,3,7,7,T,1,1,1,γενηθῶμεν,G10960,γίνομαι,"Gr,V,SAP1..P"
Titus,3,7,7,B,1,1,1,we,,,
Titus,3,7,7,B,2,1,1,can,,,
Titus,3,7,8,T,1,1,1,κατʼ,G25960,κατά,"Gr,P,......."
Titus,3,7,8,T,2,1,1,ἐλπίδα,G16800,ἐλπίς,"Gr,N,....AFS"
Titus,3,7,8,B,1,1,1,especially,,,
Titus,3,7,9,T,1,1,1,ζωῆς,G22220,ζωή,"Gr,N,....GFS"
Titus,3,7,9,B,1,1,1,life,,,
Titus,3,7,9,B,2,1,1,with,,,
Titus,3,7,9,B,3,2,2,him,,,
Titus,3,7,10,T,1,1,1,αἰωνίου,G01660,αἰώνιος,"Gr,A,....GFS"
Titus,3,7,10,B,1,1,1,everlasting,,,
Titus,3,8,1,T,1,1,1,Πιστὸς,G41030,πιστός,"Gr,S,....NMS"
Titus,3,8,1,B,1,1,4,that,,,
Titus,3,8,1,B,2,1,2,everyone,,,
Titus,3,8,1,B,3,1,1,can,,,
Titus,3,8,1,B,4,1,1,trust,,,
Titus,3,8,2,T,1,1,1,ὁ,G35880,ὁ,"Gr,E,....NMS"
Titus,3,8,2,B,1,1,1,This,,,
Titus,3,8,2,B,2,1,1,is,,,
Titus,3,8,3,T,1,1,1,λόγος,G30560,λόγος,"Gr,N,....NMS"
Titus,3,8,3,B,1,1,1,a,,,
Titus,3,8,3,B,2,1,1,statement,,,
Titus,3,8,4,T,1,1,2,καὶ,G25320,καί,"Gr,C,......."
Titus,3,8,5,T,1,1,1,περὶ,G40120,περί,"Gr,P,......."
Titus,3,8,5,T,2,1,1,τούτων,G37780,οὗτος,"Gr,R,....GNP"
Titus,3,8,5,B,1,1,1,these,,,
Titus,3,8,5,B,2,1,3,things,,,
Titus,3,8,6,T,1,1,1,βούλομαί,G10140,βούλομαι,"Gr,V,IPM1..S"
Titus,3,8,6,B,1,1,1,I,,,
Titus,3,8,6,B,2,1,1,want,,,
Titus,3,8,7,T,1,1,1,σε,G47710,σε,"Gr,R,...2A.S"
Titus,3,8,7,B,1,1,1,you,,,
Titus,3,8,8,T,1,1,1,διαβεβαιοῦσθαι,G12260,διαβεβαιόομαι,"Gr,V,NPM...."
Titus,3,8,8,B,1,1,2,to,,,
Titus,3,8,8,B,2,1,1,continually,,,
Titus,3,8,8,B,3,1,1,emphasize,,,
Titus,3,8,9,T,1,1,1,Ἵνα,G24430,ἵνα,"Gr,C,......."
Titus,3,8,9,B,1,1,1,so,,,
Titus,3,8,9,B,2,2,4,that,,,
Titus,3,8,10,T,1,1,1,φροντίζωσιν,G54310,φροντίζω,"Gr,V,SPA3..P"
Titus,3,8,10,B,1,1,1,may,,,
Titus,3,8,10,B,2,1,1,constantly,,,
Titus,3,8,11,T,1,1,1,καλῶν,G25700,καλός,"Gr,A,....GNP"
Titus,3,8,11,B,1,3,4,that,,,
Titus,3,8,11,B,2,1,2,are,,,
Titus,3,8,11,B,3,1,1,good,,,
Titus,3,8,11,B,4,1,2,and,,,
Titus,3,8,11,B,5,4,4,that,,,
Titus,3,8,11,B,6,1,1,help,,,
Titus,3,8,11,B,7,1,1,others,,,
Titus,3,8,12,T,1,1,1,ἔργων,G20410,ἔργον,"Gr,N,....GNP"
Titus,3,8,12,B,1,1,1,doing,,,
Titus,3,8,12,B,2,2,2,those,,,
Titus,3,8,12,B,3,2,3,things,,,
Titus,3,8,13,T,1,1,1,προΐστασθαι,G42910,προΐστημι,"Gr,V,NPM...."
Titus,3,8,13,B,1,1,1,devote,,,
Titus,3,8,13,B,2,1,1,themselves,,,
Titus,3,8,13,B,3,2,2,to,,,
Titus,3,8,14,T,1,1,1,οἱ,G35880,ὁ,"Gr,R,....NMP"
Titus,3,8,14,B,1,1,2,those,,,
Titus,3,8,15,T,1,1,1,πεπιστευκότες,G41000,πιστεύω,"Gr,V,PEA.NMP"
Titus,3,8,15,B,1,1,1,who,,,
Titus,3,8,15,B,2,1,1,have,,,
Titus,3,8,15,B,3,1,1,believed,,,
Titus,3,8,16,T,1,1,1,Θεῷ,G23160,θεός,"Gr,N,....DMS"
Titus,3,8,16,B,1,1,1,God,,,
Titus,3,8,17,T,1,1,1,Ταῦτά,G37780,οὗτος,"Gr,R,....NNP"
Titus,3,8,17,B,1,1,1,These,,,
Titus,3,8,17,B,2,3,3,things,,,
Titus,3,8,18,T,1,1,1,ἐστιν,G15100,εἰμί,"Gr,V,IPA3..S"
Titus,3,8,18,B,1,2,2,are,,,
Titus,3,8,19,T,1,1,1,καλὰ,G25700,καλός,"Gr,S,....NNP"
Titus,3,8,19,B,1,1,1,excellent,,,
Titus,3,8,20,T,1,2,2,καὶ,G25320,καί,"Gr,C,......."
Titus,3,8,20,B,1,2,2,and,,,
Titus,3,8,21,T,1,1,1,ὠφέλιμα,G56240,ὠφέλιμος,"Gr,S,....NNP"
Titus,3,8,21,B,1,1,1,beneficial,,,
Titus,3,8,22,T,1,1,1,τοῖς,G35880,ὁ,"Gr,E,....DMP"
Titus,3,8,22,B,1,1,1,for,,,
Titus,3,8,23,T,1,1,1,ἀνθρώποις,G04440,ἄνθρωπος,"Gr,N,....DMP"
Titus,3,8,23,B,1,2,2,everyone,,,
Titus,3,9,1,T,1,1,1,Μωρὰς,G34740,μωρός,"Gr,A,....AFP"
Titus,3,9,1,B,1,1,1,senseless,,,
Titus,3,9,2,T,1,1,1,δὲ,G11610,δέ,"Gr,C,......."
Titus,3,9,2,B,1,1,1,But,,,
Titus,3,9,3,T,1,1,1,ζητήσεις,G22140,ζήτησις,"Gr,N,....AFP"
Titus,3,9,3,B,1,1,1,many,,,
Titus,3,9,3,B,2,1,1,people,,,
Titus,3,9,3,B,3,1,2,will,,,
Titus,3,9,3,B,4,1,2,want,,,
Titus,3,9,3,B,5,1,2,to,,,
Titus,3,9,3,B,6,1,1,debate,,,
Titus,3,9,3,B,7,1,3,with,,,
Titus,3,9,3,B,8,1,4,you,,,
Titus,3,9,3,B,9,1,3,about,,,
Titus,3,9,3,B,10,1,2,things,,,
Titus,3,9,4,T,1,1,4,καὶ,G25320,καί,"Gr,C,......."
Titus,3,9,4,B,1,1,1,such,,,
Titus,3,9,4,B,2,1,1,as,,,
Titus,3,9,5,T,1,1,1,γενεαλογίας,G10760,γενεαλογία,"Gr,N,....AFP"
Titus,3,9,5,B,1,2,3,about,,,
Titus,3,9,5,B,2,1,1,lists,,,
Titus,3,9,5,B,3,1,3,of,,,
Titus,3,9,5,B,4,1,1,Jewish,,,
Titus,3,9,5,B,5,1,1,ancestors,,,
Titus,3,9,6,T,1,2,4,καὶ,G25320,καί,"Gr,C,......."
Titus,3,9,7,T,1,1,1,ἔρεις,G20540,ἔρις,"Gr,N,....AFP"
Titus,3,9,7,B,1,1,1,They,,,
Titus,3,9,7,B,2,2,2,will,,,
Titus,3,9,7,B,3,2,2,want,,,
Titus,3,9,7,B,4,2,2,to,,,
Titus,3,9,7,B,5,1,1,argue,,,
Titus,3,9,7,B,6,2,3,with,,,
Titus,3,9,7,B,7,2,4,you,,,
Titus,3,9,8,T,1,3,4,καὶ,G25320,καί,"Gr,C,......."
Titus,3,9,8,B,1,1,2,and,,,
Titus,3,9,9,T,1,1,1,μάχας,G31630,μάχη,"Gr,N,....AFP"
Titus,3,9,9,B,1,1,1,dispute,,,
Titus,3,9,9,B,2,3,3,with,,,
Titus,3,9,9,B,3,3,4,you,,,
Titus,3,9,9,B,4,3,3,about,,,
Titus,3,9,10,T,1,1,1,νομικὰς,G35440,νομικός,"Gr,A,....AFP"
Titus,3,9,10,B,1,1,1,religious,,,
Titus,3,9,10,B,2,1,1,law,,,
Titus,3,9,11,T,1,1,1,περιΐστασο,G40260,περιίστημι,"Gr,V,MPM2..S"
Titus,3,9,11,B,1,1,1,Stay,,,
Titus,3,9,11,B,2,1,1,away,,,
Titus,3,9,11,B,3,1,1,from,,,
Titus,3,9,11,B,4,1,1,all,,,
Titus,3,9,11,B,5,2,3,of,,,
Titus,3,9,11,B,6,1,1,that,,,
Titus,3,9,12,T,1,1,1,εἰσὶν,G15100,εἰμί,"Gr,V,IPA3..P"
Titus,3,9,12,T,2,1,1,γὰρ,G10630,γάρ,"Gr,C,......."
Titus,3,9,12,B,1,1,1,Those,,,
Titus,3,9,12,B,2,1,1,kinds,,,
Titus,3,9,12,B,3,3,3,of,,,
Titus,3,9,12,B,4,2,2,things,,,
Titus,3,9,12,B,5,1,1,are,,,
Titus,3,9,13,T,1,1,1,ἀνωφελεῖς,G05120,ἀνωφελής,"Gr,S,....NFP"
Titus,3,9,13,B,1,1,1,useless,,,
Titus,3,9,14,T,1,4,4,καὶ,G25320,καί,"Gr,C,......."
Titus,3,9,14,B,1,2,2,and,,,
Titus,3,9,15,T,1,1,1,μάταιοι,G31520,μάταιος,"Gr,S,....NFP"
Titus,3,9,15,B,1,1,1,they,,,
Titus,3,9,15,B,2,1,1,do,,,
Titus,3,9,15,B,3,1,1,not,,,
Titus,3,9,15,B,4,1,1,help,,,
Titus,3,9,15,B,5,4,4,you,,,
Titus,3,9,15,B,6,1,1,in,,,
Titus,3,9,15,B,7,1,1,any,,,
Titus,3,9,15,B,8,1,1,way,,,
Titus,3,10,1,T,1,1,1,Αἱρετικὸν,G01410,αἱρετικός,"Gr,A,....AMS"
Titus,3,10,1,B,1,1,1,insists,,,
Titus,3,10,1,B,2,1,1,on,,,
Titus,3,10,1,B,3,1,1,engaging,,,
Titus,3,10,1,B,4,1,1,in,,,
Titus,3,10,1,B,5,1,1,these,,,
Titus,3,10,1,B,6,1,1,divisive,,,
Titus,3,10,1,B,7,1,1,activities,,,
Titus,3,10,2,T,1,1,1,ἄνθρωπον,G04440,ἄνθρωπος,"Gr,N,....AMS"
Titus,3,10,2,B,1,1,1,If,,,
Titus,3,10,2,B,2,1,1,someone,,,
Titus,3,10,3,T,1,1,1,μετὰ,G33260,μετά,"Gr,P,......."
Titus,3,10,3,B,1,1,1,after,,,
Titus,3,10,4,T,1,1,1,μίαν,G15200,μία,"Gr,E,....AFS"
Titus,3,10,4,B,1,1,1,one,,,
Titus,3,10,5,T,1,1,1,καὶ,G25320,καί,"Gr,C,......."
Titus,3,10,5,B,1,1,1,or,,,
Titus,3,10,6,T,1,1,1,δευτέραν,G12080,δεύτερος,"Gr,E,....AFS"
Titus,3,10,6,B,1,1,1,two,,,
Titus,3,10,6,B,2,1,1,times,,,
Titus,3,10,7,T,1,1,1,νουθεσίαν,G35590,νουθεσία,"Gr,N,....AFS"
Titus,3,10,7,B,1,1,1,you,,,
Titus,3,10,7,B,2,1,2,have,,,
Titus,3,10,7,B,3,1,1,warned,,,
Titus,3,10,7,B,4,1,2,him,,,
Titus,3,10,7,B,5,1,2,to,,,
Titus,3,10,7,B,6,1,1,stop,,,
Titus,3,10,7,B,7,1,1,doing,,,
Titus,3,10,7,B,8,1,1,it,,,
Titus,3,10,8,T,1,1,1,παραιτοῦ,G38680,παραιτέομαι,"Gr,V,MPM2..S"
Titus,3,10,8,B,1,1,1,then,,,
Titus,3,10,8,B,2,2,2,have,,,
Titus,3,10,8,B,3,1,1,nothing,,,
Titus,3,10,8,B,4,1,1,more,,,
Titus,3,10,8,B,5,2,2,to,,,
Titus,3,10,8,B,6,1,1,do,,,
Titus,3,10,8,B,7,1,1,with,,,
Titus,3,10,8,B,8,2,2,him,,,
Titus,3,11,1,T,1,1,1,εἰδὼς,G14920,εἴδω,"Gr,V,PEA.NMS"
Titus,3,11,1,B,1,1,1,because,,,
Titus,3,11,1,B,2,1,1,you,,,
Titus,3,11,1,B,3,1,1,know,,,
Titus,3,11,2,T,1,1,1,ὅτι,G37540,ὅτι,"Gr,C,......."
Titus,3,11,2,B,1,1,2,that,,,
Titus,3,11,3,T,1,1,1,ἐξέστραπται,G16120,ἐκστρέφω,"Gr,V,IEP3..S"
Titus,3,11,3,B,1,1,1,has,,,
Titus,3,11,3,B,2,1,1,rejected,,,
Titus,3,11,3,B,3,1,1,the,,,
Titus,3,11,3,B,4,1,1,truth,,,
Titus,3,11,4,T,1,1,1,ὁ,G35880,ὁ,"Gr,E,....NMS"
Titus,3,11,4,T,2,1,1,τοιοῦτος,G51080,τοιοῦτος,"Gr,R,....NMS"
Titus,3,11,4,B,1,1,1,someone,,,
Titus,3,11,4,B,2,1,1,like,,,
Titus,3,11,4,B,3,2,2,that,,,
Titus,3,11,5,T,1,1,1,καὶ,G25320,καί,"Gr,C,......."
Titus,3,11,6,T,1,1,1,ἁμαρτάνει,G02640,ἁμαρτάνω,"Gr,V,IPA3..S"
Titus,3,11,6,B,1,1,1,he,,,
Titus,3,11,6,B,2,1,1,is,,,
Titus,3,11,6,B,3,1,1,sinning,,,
Titus,3,11,7,T,1,1,1,ὢν,G15100,εἰμί,"Gr,V,PPA.NMS"
Titus,3,11,7,T,2,1,1,αὐτοκατάκριτος,G08430,αὐτοκατάκριτος,"Gr,S,....NMS"
Titus,3,11,7,B,1,1,1,and,,,
Titus,3,11,7,B,2,1,1,condemns,,,
Titus,3,11,7,B,3,1,1,himself,,,
Titus,3,12,1,T,1,1,1,Ὅταν,G37520,ὅταν,"Gr,C,......."
Titus,3,12,1,B,1,1,1,When,,,
Titus,3,12,2,T,1,1,1,πέμψω,G39920,πέμπω,"Gr,V,SAA1..S"
Titus,3,12,2,B,1,1,2,I,,,
Titus,3,12,2,B,2,1,1,send,,,
Titus,3,12,3,T,1,1,1,Ἀρτεμᾶν,G07340,Ἀρτεμᾶς,"Gr,N,....AMS"
Titus,3,12,3,B,1,1,1,Artemas,,,
Titus,3,12,4,T,1,1,1,πρὸς,G43140,πρός,"Gr,P,......."
Titus,3,12,4,B,1,1,4,to,,,
Titus,3,12,5,T,1,1,1,σὲ,G47710,σε,"Gr,R,...2A.S"
Titus,3,12,5,B,1,1,1,you,,,
Titus,3,12,6,T,1,1,1,ἢ,G22280,ἤ,"Gr,C,......."
Titus,3,12,6,B,1,1,1,or,,,
Titus,3,12,7,T,1,1,1,Τυχικόν,G51900,Τυχικός,"Gr,N,....AMS"
Titus,3,12,7,B,1,1,1,Tychicus,,,
Titus,3,12,8,T,1,1,1,σπούδασον,G47040,σπουδάζω,"Gr,V,MAA2..S"
Titus,3,12,8,B,1,1,1,do,,,
Titus,3,12,8,B,2,1,1,your,,,
Titus,3,12,8,B,3,1,1,best,,,
Titus,3,12,9,T,1,1,1,ἐλθεῖν,G20640,ἔρχομαι,"Gr,V,NAA...."
Titus,3,12,9,B,1,2,4,to,,,
Titus,3,12,9,B,2,1,1,come,,,
Titus,3,12,10,T,1,1,1,πρός,G43140,πρός,"Gr,P,......."
Titus,3,12,10,B,1,3,4,to,,,
Titus,3,12,11,T,1,1,1,με,G14730,με,"Gr,R,...1A.S"
Titus,3,12,11,B,1,1,1,me,,,
Titus,3,12,12,T,1,1,1,εἰς,G15190,εἰς,"Gr,P,......."
Titus,3,12,12,B,1,1,1,at,,,
Titus,3,12,13,T,1,1,1,Νικόπολιν,G35330,Νικόπολις,"Gr,N,....AFS"
Titus,3,12,13,B,1,1,2,the,,,
Titus,3,12,13,B,2,1,1,town,,,
Titus,3,12,13,B,3,1,1,of,,,
Titus,3,12,13,B,4,1,1,Nicopolis,,,
Titus,3,12,14,T,1,1,1,ἐκεῖ,G15630,ἐκεῖ,"Gr,D,......."
Titus,3,12,14,B,1,1,1,there,,,
Titus,3,12,15,T,1,1,1,γὰρ,G10630,γάρ,"Gr,C,......."
Titus,3,12,15,B,1,1,1,because,,,
Titus,3,12,16,T,1,1,1,κέκρικα,G29190,κρίνω,"Gr,V,IEA1..S"
Titus,3,12,16,B,1,2,2,I,,,
Titus,3,12,16,B,2,1,1,have,,,
Titus,3,12,16,B,3,1,1,decided,,,
Titus,3,12,17,T,1,1,1,παραχειμάσαι,G39140,παραχειμάζω,"Gr,V,NAA...."
Titus,3,12,17,B,1,4,4,to,,,
Titus,3,12,17,B,2,1,1,stay,,,
Titus,3,12,17,B,3,1,1,for,,,
Titus,3,12,17,B,4,2,2,the,,,
Titus,3,12,17,B,5,1,1,winter,,,
Titus,3,13,1,T,1,1,1,Ζηνᾶν,G22110,Ζηνᾶς,"Gr,N,....AMS"
Titus,3,13,1,B,1,1,1,Zenas,,,
Titus,3,13,2,T,1,1,1,τὸν,G35880,ὁ,"Gr,E,....AMS"
Titus,3,13,2,B,1,1,1,the,,,
Titus,3,13,3,T,1,1,1,νομικὸν,G35440,νομικός,"Gr,A,....AMS"
Titus,3,13,3,B,1,1,1,law,,,
Titus,3,13,3,B,2,1,1,expert,,,
Titus,3,13,4,T,1,1,1,καὶ,G25320,καί,"Gr,C,......."
Titus,3,13,4,B,1,1,1,and,,,
Titus,3,13,5,T,1,1,1,Ἀπολλῶν,G06250,Ἀπολλῶς,"Gr,N,....AMS"
Titus,3,13,5,B,1,1,1,Apollos,,,
Titus,3,13,6,T,1,1,1,σπουδαίως,G47090,σπουδαίως,"Gr,D,......."
Titus,3,13,6,B,1,1,1,Do,,,
Titus,3,13,6,B,2,1,2,everything,,,
Titus,3,13,6,B,3,1,1,you,,,
Titus,3,13,6,B,4,1,1,can,,,
Titus,3,13,7,T,1,1,1,πρόπεμψον,G43110,προπέμπω,"Gr,V,MAA2..S"
Titus,3,13,7,B,1,1,1,to,,,
Titus,3,13,7,B,2,1,1,equip,,,
Titus,3,13,7,B,3,1,1,for,,,
Titus,3,13,7,B,4,1,1,their,,,
Titus,3,13,7,B,5,1,1,journey,,,
Titus,3,13,8,T,1,1,1,ἵνα,G24430,ἵνα,"Gr,C,......."
Titus,3,13,8,T,2,1,1,μηδὲν,G33670,μηδείς,"Gr,R,....NNS"
Titus,3,13,8,T,3,1,1,αὐτοῖς,G08460,αὐτός,"Gr,R,...3DMP"
Titus,3,13,8,T,4,1,1,λείπῃ,G30070,λείπω,"Gr,V,SPA3..S"
Titus,3,13,8,B,1,1,1,making,,,
Titus,3,13,8,B,2,1,1,sure,,,
Titus,3,13,8,B,3,1,2,that,,,
Titus,3,13,8,B,4,1,2,they,,,
Titus,3,13,8,B,5,1,1,have,,,
Titus,3,13,8,B,6,2,2,everything,,,
Titus,3,13,8,B,7,2,2,that,,,
Titus,3,13,8,B,8,2,2,they,,,
Titus,3,13,8,B,9,1,1,need,,,
Titus,3,14,1,T,1,1,1,Μανθανέτωσαν,G31290,μανθάνω,"Gr,V,MPA3..P"
Titus,3,14,1,B,1,1,1,make,,,
Titus,3,14,1,B,2,1,1,sure,,,
Titus,3,14,1,B,3,1,1,that,,,
Titus,3,14,1,B,4,1,1,learn,,,
Titus,3,14,2,T,1,1,1,δὲ,G11610,δέ,"Gr,C,......."
Titus,3,14,2,T,2,1,1,καὶ,G25320,καί,"Gr,D,......."
Titus,3,14,2,B,1,1,1,In,,,
Titus,3,14,2,B,2,1,1,the,,,
Titus,3,14,2,B,3,1,1,same,,,
Titus,3,14,2,B,4,1,2,way,,,
Titus,3,14,3,T,1,1,1,οἱ,G35880,ὁ,"Gr,E,....NMP"
Titus,3,14,3,T,2,1,1,ἡμέτεροι,G22510,ἡμέτερος,"Gr,R,...1NMP"
Titus,3,14,3,B,1,1,1,our,,,
Titus,3,14,3,B,2,1,2,people,,,
Titus,3,14,4,T,1,1,1,καλῶν,G25700,καλός,"Gr,A,....GNP"
Titus,3,14,4,B,1,1,1,good,,,
Titus,3,14,5,T,1,1,1,ἔργων,G20410,ἔργον,"Gr,N,....GNP"
Titus,3,14,5,B,1,1,2,doing,,,
Titus,3,14,5,B,2,1,1,things,,,
Titus,3,14,6,T,1,1,1,προΐστασθαι,G42910,προΐστημι,"Gr,V,NPM...."
Titus,3,14,6,B,1,1,1,to,,,
Titus,3,14,6,B,2,1,1,occupy,,,
Titus,3,14,6,B,3,1,1,themselves,,,
Titus,3,14,6,B,4,1,1,with,,,
Titus,3,14,7,T,1,1,1,εἰς,G15190,εἰς,"Gr,P,......."
Titus,3,14,7,B,1,1,2,for,,,
Titus,3,14,8,T,1,1,1,τὰς,G35880,ὁ,"Gr,E,....AFP"
Titus,3,14,8,T,2,1,1,ἀναγκαίας,G03160,ἀναγκαῖος,"Gr,A,....AFP"
Titus,3,14,8,T,3,1,1,χρείας,G55320,χρεία,"Gr,N,....AFP"
Titus,3,14,8,B,1,2,2,people,,,
Titus,3,14,8,B,2,1,1,who,,,
Titus,3,14,8,B,3,1,1,need,,,
Titus,3,14,8,B,4,1,1,help,,,
Titus,3,14,9,T,1,1,1,ἵνα,G24430,ἵνα,"Gr,C,......."
Titus,3,14,9,B,1,1,1,By,,,
Titus,3,14,9,B,2,2,2,doing,,,
Titus,3,14,9,B,3,1,1,this,,,
Titus,3,14,10,T,1,1,1,μὴ,G33610,μή,"Gr,D,......."
Titus,3,14,10,T,2,1,1,ὦσιν,G15100,εἰμί,"Gr,V,SPA3..P"
Titus,3,14,10,T,3,1,1,ἄκαρποι,G01750,ἄκαρπος,"Gr,S,....NMP"
Titus,3,14,10,B,1,1,1,they,,,
Titus,3,14,10,B,2,1,1,will,,,
Titus,3,14,10,B,3,1,1,be,,,
Titus,3,14,10,B,4,1,1,living,,,
Titus,3,14,10,B,5,1,1,in,,,
Titus,3,14,10,B,6,1,1,a,,,
Titus,3,14,10,B,7,1,1,useful,,,
Titus,3,14,10,B,8,2,2,way,,,
Titus,3,14,10,B,9,2,2,for,,,
Titus,3,14,10,B,10,1,1,God,,,
Titus,3,15,1,T,1,1,1,Ἀσπάζονταί,G07820,ἀσπάζομαι,"Gr,V,IPM3..P"
Titus,3,15,1,B,1,1,2,greet,,,
Titus,3,15,2,T,1,1,1,σε,G47710,σε,"Gr,R,...2A.S"
Titus,3,15,2,B,1,1,1,Titus,,,
Titus,3,15,2,B,2,1,2,you,,,
Titus,3,15,3,T,1,1,1,οἱ,G35880,ὁ,"Gr,R,....NMP"
Titus,3,15,3,B,1,1,1,those,,,
Titus,3,15,3,B,2,1,2,who,,,
Titus,3,15,4,T,1,1,1,μετʼ,G33260,μετά,"Gr,P,......."
